collection_path,document_id,data
cars,2024-4Runner-SR5 Premium-SR5 Premium 4dr SUV 4WD (4.0L 6cyl 5A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 5000.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 32772.6, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 21, ""curb_weight"": 4400.0, ""created"": ""2023-06-29T21:01:10-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 39015, ""description"": ""SR5 Premium 4dr SUV 4WD (4.0L 6cyl 5A)"", ""trim_description"": ""SR5 Premium 4dr SUV (4.0L 6cyl 5A)"", ""length"": 190.2, ""submodel_id"": 71811, ""id"": 11841, ""trim_id"": 11841, ""wheel_base"": 109.8, ""seats"": 5, ""combined_mpg"": 18.0, ""doors"": 5, ""max_payload"": 1700.0, ""horsepower_rpm"": 5600, ""horsepower_hp"": 270, ""model_id"": 4841, ""year"": 2024, ""type"": ""SUV"", ""torque_rpm"": 4400.0, ""submodel"": ""SR5 Premium"", ""cargo_capacity"": 47.2, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 71.5, ""trim"": ""SR5 Premium"", ""torque_ft_lbs"": 278.0, ""epa_kwh_100_mi_electric"": """", ""size"": 4.0, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 17.0, ""invoice"": ""35893"", ""ground_clearance"": 9.0, ""range_city"": 391, ""range_highway"": 483, ""rear_track"": """", ""gross_weight"": 6100.0, ""hack-id"": ""2024-4Runner-SR5 Premium-SR5 Premium 4dr SUV 4WD (4.0L 6cyl 5A)"", ""engine_type"": ""gas"", ""width"": 75.8, ""model"": ""4Runner"", ""transmission"": ""5-speed shiftable automatic"", ""fuel_tank_capacity"": 23.0, ""expected_value_2027"": 23799.15, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": 89.7, ""modified"": ""2023-06-29T21:01:10-04:00""}"
cars,2024-4Runner-SR5-SR5 4dr SUV (4.0L 6cyl 5A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 5000.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 29660.4, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 21, ""curb_weight"": 4400.0, ""created"": ""2023-06-29T21:01:10-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 35310, ""description"": ""SR5 4dr SUV (4.0L 6cyl 5A)"", ""trim_description"": ""SR5 4dr SUV (4.0L 6cyl 5A)"", ""length"": 190.2, ""submodel_id"": 71810, ""id"": 11839, ""trim_id"": 11839, ""wheel_base"": 109.8, ""seats"": 5, ""combined_mpg"": 18.0, ""doors"": 5, ""max_payload"": 1700.0, ""horsepower_rpm"": 5600, ""horsepower_hp"": 270, ""model_id"": 4841, ""year"": 2024, ""type"": ""SUV"", ""torque_rpm"": 4400.0, ""submodel"": ""SR5"", ""cargo_capacity"": 47.2, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 71.5, ""trim"": ""SR5"", ""torque_ft_lbs"": 278.0, ""epa_kwh_100_mi_electric"": """", ""size"": 4.0, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 17.0, ""invoice"": ""32486"", ""ground_clearance"": 9.0, ""range_city"": 391, ""range_highway"": 483, ""rear_track"": """", ""gross_weight"": 6100.0, ""hack-id"": ""2024-4Runner-SR5-SR5 4dr SUV (4.0L 6cyl 5A)"", ""engine_type"": ""gas"", ""width"": 75.8, ""model"": ""4Runner"", ""transmission"": ""5-speed shiftable automatic"", ""fuel_tank_capacity"": 23.0, ""expected_value_2027"": 21539.1, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": 89.7, ""modified"": ""2023-06-29T21:01:10-04:00""}"
cars,2024-4Runner-SR5-SR5 4dr SUV 4WD (4.0L 6cyl 5A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 5000.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 31235.4, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 21, ""curb_weight"": 4400.0, ""created"": ""2023-06-29T21:01:10-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 37185, ""description"": ""SR5 4dr SUV 4WD (4.0L 6cyl 5A)"", ""trim_description"": ""SR5 4dr SUV (4.0L 6cyl 5A)"", ""length"": 190.2, ""submodel_id"": 71810, ""id"": 11839, ""trim_id"": 11839, ""wheel_base"": 109.8, ""seats"": 5, ""combined_mpg"": 18.0, ""doors"": 5, ""max_payload"": 1700.0, ""horsepower_rpm"": 5600, ""horsepower_hp"": 270, ""model_id"": 4841, ""year"": 2024, ""type"": ""SUV"", ""torque_rpm"": 4400.0, ""submodel"": ""SR5"", ""cargo_capacity"": 47.2, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 71.5, ""trim"": ""SR5"", ""torque_ft_lbs"": 278.0, ""epa_kwh_100_mi_electric"": """", ""size"": 4.0, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 17.0, ""invoice"": ""34211"", ""ground_clearance"": 9.0, ""range_city"": 391, ""range_highway"": 483, ""rear_track"": """", ""gross_weight"": 6100.0, ""hack-id"": ""2024-4Runner-SR5-SR5 4dr SUV 4WD (4.0L 6cyl 5A)"", ""engine_type"": ""gas"", ""width"": 75.8, ""model"": ""4Runner"", ""transmission"": ""5-speed shiftable automatic"", ""fuel_tank_capacity"": 23.0, ""expected_value_2027"": 22682.85, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": 89.7, ""modified"": ""2023-06-29T21:01:10-04:00""}"
cars,2024-4Runner-TRD OFF-ROAD Premium-TRD OFF-ROAD Premium 4dr SUV 4WD (4.0L 6cyl 5A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 5000.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 33931.8, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 20, ""curb_weight"": 4750.0, ""created"": ""2023-06-29T21:01:10-04:00"", ""drive_type"": ""four wheel drive"", ""msrp"": 40395, ""description"": ""TRD OFF-ROAD Premium 4dr SUV 4WD (4.0L 6cyl 5A)"", ""trim_description"": ""TRD OFF-ROAD Premium 4dr SUV 4WD (4.0L 6cyl 5A)"", ""length"": 191.3, ""submodel_id"": 71813, ""id"": 11844, ""trim_id"": 11844, ""wheel_base"": 109.8, ""seats"": 5, ""combined_mpg"": 18.0, ""doors"": 5, ""max_payload"": 1550.0, ""horsepower_rpm"": 5600, ""horsepower_hp"": 270, ""model_id"": 4841, ""year"": 2024, ""type"": ""SUV"", ""torque_rpm"": 4400.0, ""submodel"": ""TRD Off-Road Premium"", ""cargo_capacity"": 47.2, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 71.5, ""trim"": ""TRD OFF-ROAD Premium"", ""torque_ft_lbs"": 278.0, ""epa_kwh_100_mi_electric"": """", ""size"": 4.0, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 17.0, ""invoice"": ""37163"", ""ground_clearance"": 9.6, ""range_city"": 391, ""range_highway"": 460, ""rear_track"": """", ""gross_weight"": 6300.0, ""hack-id"": ""2024-4Runner-TRD OFF-ROAD Premium-TRD OFF-ROAD Premium 4dr SUV 4WD (4.0L 6cyl 5A)"", ""engine_type"": ""gas"", ""width"": 75.8, ""model"": ""4Runner"", ""transmission"": ""5-speed shiftable automatic"", ""fuel_tank_capacity"": 23.0, ""expected_value_2027"": 24640.95, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": 89.7, ""modified"": ""2023-06-29T21:01:10-04:00""}"
cars,2024-4Runner-TRD OFF-ROAD-TRD OFF-ROAD 4dr SUV 4WD (4.0L 6cyl 5A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 5000.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 32327.4, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 20, ""curb_weight"": 4750.0, ""created"": ""2023-06-29T21:01:10-04:00"", ""drive_type"": ""four wheel drive"", ""msrp"": 38485, ""description"": ""TRD OFF-ROAD 4dr SUV 4WD (4.0L 6cyl 5A)"", ""trim_description"": ""TRD OFF-ROAD 4dr SUV 4WD (4.0L 6cyl 5A)"", ""length"": 191.3, ""submodel_id"": 71812, ""id"": 11843, ""trim_id"": 11843, ""wheel_base"": 109.8, ""seats"": 5, ""combined_mpg"": 18.0, ""doors"": 5, ""max_payload"": 1550.0, ""horsepower_rpm"": 5600, ""horsepower_hp"": 270, ""model_id"": 4841, ""year"": 2024, ""type"": ""SUV"", ""torque_rpm"": 4400.0, ""submodel"": ""TRD Off-Road"", ""cargo_capacity"": 47.2, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 71.5, ""trim"": ""TRD OFF-ROAD"", ""torque_ft_lbs"": 278.0, ""epa_kwh_100_mi_electric"": """", ""size"": 4.0, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 17.0, ""invoice"": ""35405"", ""ground_clearance"": 9.6, ""range_city"": 391, ""range_highway"": 460, ""rear_track"": """", ""gross_weight"": 6300.0, ""hack-id"": ""2024-4Runner-TRD OFF-ROAD-TRD OFF-ROAD 4dr SUV 4WD (4.0L 6cyl 5A)"", ""engine_type"": ""gas"", ""width"": 75.8, ""model"": ""4Runner"", ""transmission"": ""5-speed shiftable automatic"", ""fuel_tank_capacity"": 23.0, ""expected_value_2027"": 23475.85, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": 89.7, ""modified"": ""2023-06-29T21:01:10-04:00""}"
cars,2024-4Runner-TRD PRO-TRD PRO 4dr SUV 4WD (4.0L 6cyl 5A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 5000.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 39324.6, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 20, ""curb_weight"": 4750.0, ""created"": ""2023-06-29T21:01:10-04:00"", ""drive_type"": ""four wheel drive"", ""msrp"": 46815, ""description"": ""TRD PRO 4dr SUV 4WD (4.0L 6cyl 5A)"", ""trim_description"": ""TRD PRO 4dr SUV 4WD (4.0L 6cyl 5A)"", ""length"": 191.3, ""submodel_id"": 71814, ""id"": 11849, ""trim_id"": 11849, ""wheel_base"": 109.8, ""seats"": 5, ""combined_mpg"": 18.0, ""doors"": 5, ""max_payload"": 1550.0, ""horsepower_rpm"": 5600, ""horsepower_hp"": 270, ""model_id"": 4841, ""year"": 2024, ""type"": ""SUV"", ""torque_rpm"": 4400.0, ""submodel"": ""TRD Pro"", ""cargo_capacity"": 47.2, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 72.0, ""trim"": ""TRD PRO"", ""torque_ft_lbs"": 278.0, ""epa_kwh_100_mi_electric"": """", ""size"": 4.0, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 17.0, ""invoice"": ""43069"", ""ground_clearance"": 9.6, ""range_city"": 391, ""range_highway"": 460, ""rear_track"": """", ""gross_weight"": 6300.0, ""hack-id"": ""2024-4Runner-TRD PRO-TRD PRO 4dr SUV 4WD (4.0L 6cyl 5A)"", ""engine_type"": ""gas"", ""width"": 75.8, ""model"": ""4Runner"", ""transmission"": ""5-speed shiftable automatic"", ""fuel_tank_capacity"": 23.0, ""expected_value_2027"": 28557.15, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": 89.7, ""modified"": ""2023-06-29T21:01:10-04:00""}"
cars,2024-Camry-L-L 4dr Sedan (2.5L 4cyl 8A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": """", ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 20239.8, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 41, ""curb_weight"": 3241.0, ""created"": ""2023-06-29T21:01:10-04:00"", ""drive_type"": ""front wheel drive"", ""msrp"": 24095, ""description"": ""L 4dr Sedan (2.5L 4cyl 8A)"", ""trim_description"": ""L 4dr Sedan (2.5L 4cyl 8A)"", ""length"": 192.1, ""submodel_id"": 71787, ""id"": 11857, ""trim_id"": 11857, ""wheel_base"": 111.2, ""seats"": 5, ""combined_mpg"": 34.0, ""doors"": 4, ""max_payload"": """", ""horsepower_rpm"": 6600, ""horsepower_hp"": 203, ""model_id"": 4779, ""year"": 2024, ""type"": ""Sedan"", ""torque_rpm"": 5000.0, ""submodel"": ""L"", ""cargo_capacity"": 14.1, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""I4"", ""height"": 56.9, ""trim"": ""L"", ""torque_ft_lbs"": 184.0, ""epa_kwh_100_mi_electric"": """", ""size"": 2.5, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 29.0, ""invoice"": ""22046"", ""ground_clearance"": 5.7, ""range_city"": 421, ""range_highway"": 595, ""rear_track"": """", ""gross_weight"": """", ""hack-id"": ""2024-Camry-L-L 4dr Sedan (2.5L 4cyl 8A)"", ""engine_type"": ""gas"", ""width"": 72.4, ""model"": ""Camry"", ""transmission"": ""8-speed shiftable automatic"", ""fuel_tank_capacity"": 14.5, ""expected_value_2027"": 14697.95, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": 14.1, ""modified"": ""2023-06-29T21:01:10-04:00""}"
cars,2024-Camry-LE-LE 4dr Sedan (2.5L 4cyl 8A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": """", ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 20664.0, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 39, ""curb_weight"": 3296.0, ""created"": ""2023-06-29T21:01:10-04:00"", ""drive_type"": ""front wheel drive"", ""msrp"": 24600, ""description"": ""LE 4dr Sedan (2.5L 4cyl 8A)"", ""trim_description"": ""LE 4dr Sedan (2.5L 4cyl 8A)"", ""length"": 192.1, ""submodel_id"": 71788, ""id"": 11858, ""trim_id"": 11858, ""wheel_base"": 111.2, ""seats"": 5, ""combined_mpg"": 32.0, ""doors"": 4, ""max_payload"": """", ""horsepower_rpm"": 6600, ""horsepower_hp"": 203, ""model_id"": 4779, ""year"": 2024, ""type"": ""Sedan"", ""torque_rpm"": 5000.0, ""submodel"": ""LE"", ""cargo_capacity"": 15.1, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""I4"", ""height"": 56.9, ""trim"": ""LE"", ""torque_ft_lbs"": 184.0, ""epa_kwh_100_mi_electric"": """", ""size"": 2.5, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 28.0, ""invoice"": ""22509"", ""ground_clearance"": 5.7, ""range_city"": 448, ""range_highway"": 624, ""rear_track"": """", ""gross_weight"": """", ""hack-id"": ""2024-Camry-LE-LE 4dr Sedan (2.5L 4cyl 8A)"", ""engine_type"": ""gas"", ""width"": 72.4, ""model"": ""Camry"", ""transmission"": ""8-speed shiftable automatic"", ""fuel_tank_capacity"": 16.0, ""expected_value_2027"": 15006.0, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:01:10-04:00""}"
cars,2024-Camry-LE-LE 4dr Sedan (2.5L 4cyl gaselectric hybrid CVT),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": """", ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 23856.0, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 53, ""curb_weight"": 3472.0, ""created"": ""2023-06-29T21:01:10-04:00"", ""drive_type"": ""front wheel drive"", ""msrp"": 28400, ""description"": ""LE 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT)"", ""trim_description"": ""LE 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT)"", ""length"": 192.1, ""submodel_id"": 71784, ""id"": 11864, ""trim_id"": 11864, ""wheel_base"": 111.2, ""seats"": 5, ""combined_mpg"": 52.0, ""doors"": 4, ""max_payload"": """", ""horsepower_rpm"": 5700, ""horsepower_hp"": 208, ""model_id"": 4779, ""year"": 2024, ""type"": ""Sedan"", ""torque_rpm"": """", ""submodel"": ""Hybrid LE"", ""cargo_capacity"": 15.1, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""I4"", ""height"": 56.9, ""trim"": ""LE"", ""torque_ft_lbs"": """", ""epa_kwh_100_mi_electric"": """", ""size"": 2.5, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 51.0, ""invoice"": ""26128"", ""ground_clearance"": 5.7, ""range_city"": 663, ""range_highway"": 689, ""rear_track"": """", ""gross_weight"": """", ""hack-id"": ""2024-Camry-LE-LE 4dr Sedan (2.5L 4cyl gaselectric hybrid CVT)"", ""engine_type"": ""hybrid"", ""width"": 72.4, ""model"": ""Camry"", ""transmission"": ""continuously variable-speed automatic"", ""fuel_tank_capacity"": 13.0, ""expected_value_2027"": 17324.0, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:01:10-04:00""}"
cars,2024-Camry-SE-SE 4dr Sedan (2.5L 4cyl 8A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": """", ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 21672.0, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 39, ""curb_weight"": 3340.0, ""created"": ""2023-06-29T21:01:10-04:00"", ""drive_type"": ""front wheel drive"", ""msrp"": 25800, ""description"": ""SE 4dr Sedan (2.5L 4cyl 8A)"", ""trim_description"": ""SE 4dr Sedan (2.5L 4cyl 8A)"", ""length"": 192.7, ""submodel_id"": 71789, ""id"": 11859, ""trim_id"": 11859, ""wheel_base"": 111.2, ""seats"": 5, ""combined_mpg"": 32.0, ""doors"": 4, ""max_payload"": """", ""horsepower_rpm"": 6600, ""horsepower_hp"": 203, ""model_id"": 4779, ""year"": 2024, ""type"": ""Sedan"", ""torque_rpm"": 5000.0, ""submodel"": ""SE"", ""cargo_capacity"": 15.1, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""I4"", ""height"": 56.9, ""trim"": ""SE"", ""torque_ft_lbs"": 184.0, ""epa_kwh_100_mi_electric"": """", ""size"": 2.5, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 28.0, ""invoice"": ""23478"", ""ground_clearance"": 5.7, ""range_city"": 448, ""range_highway"": 624, ""rear_track"": """", ""gross_weight"": """", ""hack-id"": ""2024-Camry-SE-SE 4dr Sedan (2.5L 4cyl 8A)"", ""engine_type"": ""gas"", ""width"": 72.4, ""model"": ""Camry"", ""transmission"": ""8-speed shiftable automatic"", ""fuel_tank_capacity"": 16.0, ""expected_value_2027"": 15738.0, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:01:10-04:00""}"
cars,2024-Camry-SE-SE 4dr Sedan (2.5L 4cyl gaselectric hybrid CVT),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": """", ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 25284.0, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 47, ""curb_weight"": 3549.0, ""created"": ""2023-06-29T21:01:10-04:00"", ""drive_type"": ""front wheel drive"", ""msrp"": 30100, ""description"": ""SE 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT)"", ""trim_description"": ""SE 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT)"", ""length"": 192.7, ""submodel_id"": 71785, ""id"": 11865, ""trim_id"": 11865, ""wheel_base"": 111.2, ""seats"": 5, ""combined_mpg"": 46.0, ""doors"": 4, ""max_payload"": """", ""horsepower_rpm"": 5700, ""horsepower_hp"": 208, ""model_id"": 4779, ""year"": 2024, ""type"": ""Sedan"", ""torque_rpm"": """", ""submodel"": ""Hybrid SE"", ""cargo_capacity"": 15.1, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""I4"", ""height"": 56.9, ""trim"": ""SE"", ""torque_ft_lbs"": """", ""epa_kwh_100_mi_electric"": """", ""size"": 2.5, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 44.0, ""invoice"": ""27693"", ""ground_clearance"": 5.7, ""range_city"": 572, ""range_highway"": 611, ""rear_track"": """", ""gross_weight"": """", ""hack-id"": ""2024-Camry-SE-SE 4dr Sedan (2.5L 4cyl gaselectric hybrid CVT)"", ""engine_type"": ""hybrid"", ""width"": 72.4, ""model"": ""Camry"", ""transmission"": ""continuously variable-speed automatic"", ""fuel_tank_capacity"": 13.0, ""expected_value_2027"": 18361.0, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:01:10-04:00""}"
cars,2024-Camry-XLE-XLE 4dr Sedan (2.5L 4cyl 8A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": """", ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 24507.0, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 39, ""curb_weight"": 3351.0, ""created"": ""2023-06-29T21:01:10-04:00"", ""drive_type"": ""front wheel drive"", ""msrp"": 29175, ""description"": ""XLE 4dr Sedan (2.5L 4cyl 8A)"", ""trim_description"": ""XLE 4dr Sedan (2.5L 4cyl 8A)"", ""length"": 192.1, ""submodel_id"": 71790, ""id"": 11860, ""trim_id"": 11860, ""wheel_base"": 111.2, ""seats"": 5, ""combined_mpg"": 32.0, ""doors"": 4, ""max_payload"": """", ""horsepower_rpm"": 6600, ""horsepower_hp"": 203, ""model_id"": 4779, ""year"": 2024, ""type"": ""Sedan"", ""torque_rpm"": 5000.0, ""submodel"": ""XLE"", ""cargo_capacity"": 15.1, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""I4"", ""height"": 56.9, ""trim"": ""XLE"", ""torque_ft_lbs"": 184.0, ""epa_kwh_100_mi_electric"": """", ""size"": 2.5, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 28.0, ""invoice"": ""26551"", ""ground_clearance"": 5.7, ""range_city"": 448, ""range_highway"": 624, ""rear_track"": """", ""gross_weight"": """", ""hack-id"": ""2024-Camry-XLE-XLE 4dr Sedan (2.5L 4cyl 8A)"", ""engine_type"": ""gas"", ""width"": 72.4, ""model"": ""Camry"", ""transmission"": ""8-speed shiftable automatic"", ""fuel_tank_capacity"": 16.0, ""expected_value_2027"": 17796.75, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:01:10-04:00""}"
